Workcenter,Item Number,Item Desc.,OP,TBC,Setup Hours,Labor Hours,Machine Hrs,SOQ,Projected AU,Prev. AU,Material PN,Material QTY,Material Desc.,Standard Unit Cost,Rolling 12 Months Usage (Actual Sales),Part Weight,Number of Ops,Annual Material Use,MATSUMHLP,Pieces/Hour,Seconds/Piece,Number of Setups,Annual Hours,Annual Setup Hours,Annual Run Hours,Annual Run Hours Based on Rolling 12,Total Annual Hours Rolling 12,DWGA,DWGB
53690,14013,"TIP. POPPET,NOZ,LNG FILL",20,3,6,33.06,57.5,278,278,156,711108,0.33,"ROD,RD  1.000 S30300SSTLFC",$13.71 ,269,3,3,30.58,10.19,17,207,0.97,21.29,5.82,15.47,15.47,21.29,LNKA,LNKB
54110,14013,"TIP. POPPET,NOZ,LNG FILL",25,4,0,0.02,0.02,278,278,156,711108,0.33,"ROD,RD  1.000 S30300SSTLFC",$13.71 ,269,3,3,30.58,10.19,500000,0.01,0.97,0,-0.01,0.01,0.01,0,LNKA,LNKB
53852,10809U,"TITANIUM,FORK",20,2,2,8.5,8.5,26,0,-99999999,M41-002,0.149,".500 RD,6AL/4V,MIL-T-9047G CON",$82.85 ,0,0,5,0,0,11,306,0,0,0,0,0,0,LNKA,LNKB
53656,10809U,"TITANIUM,FORK",10,3,4,46,80,26,0,-99999999,M41-002,0.149,".500 RD,6AL/4V,MIL-T-9047G CON",$82.85 ,0,0,5,0,0,12,288,0,0,0,0,0,0,LNKA,LNKB
53230,10809U,"TITANIUM,FORK",30,2,0,2.3,2.3,26,0,-99999999,M41-002,0.149,".500 RD,6AL/4V,MIL-T-9047G CON",$82.85 ,0,0,5,0,0,43,82.8,0,0,0,0,0,0,LNKA,LNKB
54110,10809U,"TITANIUM,FORK",31,4,0,0.02,0.02,26,0,-99999999,M41-002,0.149,".500 RD,6AL/4V,MIL-T-9047G CON",$82.85 ,0,0,5,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54110,10809U,"TITANIUM,FORK",11,4,0,0.02,0.02,26,0,-99999999,M41-002,0.149,".500 RD,6AL/4V,MIL-T-9047G CON",$82.85 ,0,0,5,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53853,   458012-19SS,"TOOL BODY,SSTL",30,2,2.34,5,5,8,0,0,703606,1.885,"ROD,RD 2.0 S30400   SSTL",$138.82 ,0,11,4,0,0,20,180,0,0,0,0,0,0,LNKA,LNKB
53610,   458012-19SS,"TOOL BODY,SSTL",20,3,2.34,23.96,41.67,8,0,0,703606,1.885,"ROD,RD 2.0 S30400   SSTL",$138.82 ,0,11,4,0,0,23,150.01,0,0,0,0,0,0,LNKA,LNKB
54110,   458012-19SS,"TOOL BODY,SSTL",40,4,0,0.02,0.02,8,0,0,703606,1.885,"ROD,RD 2.0 S30400   SSTL",$138.82 ,0,11,4,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,   458012-19SS,"TOOL BODY,SSTL",10,2,0,0.02,0.02,8,0,0,703606,1.885,"ROD,RD 2.0 S30400   SSTL",$138.82 ,0,11,4,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54140,   008475-51TB,"TOOL,ASSEMBLY STL,BLNK",11,2,0,0.02,0.02,560,1359,-99999999,710275,0.586,"ROD,HEX 1.1875 G12144  STL,SC",$3.64 ,1842,4,3,265.46,88.49,5000,0.72,3.29,0.37,0,0.37,0.37,0.37,LNKA,LNKB
53218,   008475-51TB,"TOOL,ASSEMBLY STL,BLNK",5,2,0,0.02,0.02,560,1359,-99999999,710275,0.586,"ROD,HEX 1.1875 G12144  STL,SC",$3.64 ,1842,4,3,265.46,88.49,5000,0.72,3.29,0.37,0,0.37,0.37,0.37,LNKA,LNKB
53666,   008475-51TB,"TOOL,ASSEMBLY STL,BLNK",10,2,1.5,1.25,1.25,560,1359,-99999999,710275,0.586,"ROD,HEX 1.1875 G12144  STL,SC",$3.64 ,1842,4,3,265.46,88.49,80,45,3.29,27.96,4.93,23.03,23.03,27.96,LNKA,LNKB
53230,   007194H-2,"TRIP ARM,SSTL",20,2,0.4,0.48,0.41,10,0,0,701533,0.087,"ROD,RD  0.250 S30300   SSTL FC",$25.83 ,0,0,3,0,0,243,14.76,0,0,0,0,0,0,LNKA,LNKB
53212,   007194H-2,"TRIP ARM,SSTL",10,2,0.8,0.43,0.37,10,0,0,701533,0.087,"ROD,RD  0.250 S30300   SSTL FC",$25.83 ,0,0,3,0,0,270,13.32,0,0,0,0,0,0,LNKA,LNKB
54110,   007194H-2,"TRIP ARM,SSTL",21,4,0,0.02,0.02,10,0,0,701533,0.087,"ROD,RD  0.250 S30300   SSTL FC",$25.83 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54140,   007194F-2AB,"TRIP ARM,STL BLNK",21,2,0,0.02,0.02,27,0,8,710031,0.118,"ROD,RD  0.250 G12144   STL LD",$8.58 ,1,0,4,0,0,5000,0.72,0.04,0,-0.01,0.01,0.01,0,LNKA,LNKB
51270,   007194F-2AB,"TRIP ARM,STL BLNK",999,2,0,0,0,27,0,8,710031,0.118,"ROD,RD  0.250 G12144   STL LD",$8.58 ,1,0,4,0,0,#DIV/0!,0,0.04,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53230,   007194F-2AB,"TRIP ARM,STL BLNK",20,2,0.1,0.46,0.4,27,0,8,710031,0.118,"ROD,RD  0.250 G12144   STL LD",$8.58 ,1,0,4,0,0,250,14.4,0.04,0.01,0,0.01,0.01,0.01,LNKA,LNKB
53212,   007194F-2AB,"TRIP ARM,STL BLNK",10,2,0.8,0.46,0.4,27,0,8,710031,0.118,"ROD,RD  0.250 G12144   STL LD",$8.58 ,1,0,4,0,0,250,14.4,0.04,0.04,0.03,0.01,0.01,0.04,LNKA,LNKB
52010,   007188-6,"TRIP LATCH,SSTL",5,2,0.51,0,0,39,0,33,701541,0.097,"ROD,RD  0.500 S30300SSTL",$14.94 ,11,1,3,0,0,#DIV/0!,0,0.29,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53655,   007188-6,"TRIP LATCH,SSTL",10,3,1.82,12,20.86,39,0,33,701541,0.097,"ROD,RD  0.500 S30300SSTL",$14.94 ,11,1,3,0,0,47,75.1,0.29,0.76,0.53,0.23,0.23,0.76,LNKA,LNKB
54152,   007188-6,"TRIP LATCH,SSTL",11,4,0,0.02,0.02,39,0,33,701541,0.097,"ROD,RD  0.500 S30300SSTL",$14.94 ,11,1,3,0,0,500000,0.01,0.29,0,-0.01,0.01,0.01,0,LNKA,LNKB
53613,   458400-22,TUBE 0.500 X .083 X 02.479 SST,10,3,2.34,17.25,30,5,0,10,701371,0.231,TUBE.5.083 S30400   SSTL,$99.32 ,3,0,2,0,0,33,108,0.6,1.49,1.4,0.09,0.09,1.49,LNKA,LNKB
54110,   458400-22,TUBE 0.500 X .083 X 02.479 SST,11,4,0,0.02,0.02,5,0,10,701371,0.231,TUBE.5.083 S30400   SSTL,$99.32 ,3,0,2,0,0,500000,0.01,0.6,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   458410-22,TUBE 0.625 X .065 X 07.079 SST,5,2,0,0.02,0.02,10,0,0,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$53.96 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458410-22,TUBE 0.625 X .065 X 07.079 SST,11,4,0,0.02,0.02,10,0,0,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$53.96 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458410-22,TUBE 0.625 X .065 X 07.079 SST,10,3,2.34,17.25,30,10,0,0,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$53.96 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53218,   458411-22,TUBE 0.625 X .065 X 07.127 SST,10,2,0,0.02,0.02,4,0,0,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$125.23 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458411-22,TUBE 0.625 X .065 X 07.127 SST,21,4,0,0.02,0.02,4,0,0,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$125.23 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458411-22,TUBE 0.625 X .065 X 07.127 SST,20,3,2.34,17.25,30,4,0,0,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$125.23 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53218,   458412-22,TUBE 0.625 X .065 X 07.186 SST,5,2,0,0.02,0.02,7,0,11,701869,0.667,"DCO_TUBE, 0.625 X .065 S30403",$74.51 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458412-22,TUBE 0.625 X .065 X 07.186 SST,11,4,0,0.02,0.02,7,0,11,701869,0.667,"DCO_TUBE, 0.625 X .065 S30403",$74.51 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458412-22,TUBE 0.625 X .065 X 07.186 SST,10,3,2.34,17.25,30,7,0,11,701869,0.667,"DCO_TUBE, 0.625 X .065 S30403",$74.51 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53218,   458413-22,TUBE 0.625 X .065 X 07.315 SST,5,2,0,0.02,0.02,2,0,1,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$244.00 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458413-22,TUBE 0.625 X .065 X 07.315 SST,11,4,0,0.02,0.02,2,0,1,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$244.00 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458413-22,TUBE 0.625 X .065 X 07.315 SST,10,3,2.34,17.25,30,2,0,1,701869,0.632,"DCO_TUBE, 0.625 X .065 S30403",$244.00 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53218,   458414-22,TUBE 0.625 X .065 X 07.657 SST,10,2,0,0.02,0.02,9,0,0,701869,0.667,"DCO_TUBE, 0.625 X .065 S30403",$59.42 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458414-22,TUBE 0.625 X .065 X 07.657 SST,21,4,0,0.02,0.02,9,0,0,701869,0.667,"DCO_TUBE, 0.625 X .065 S30403",$59.42 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458414-22,TUBE 0.625 X .065 X 07.657 SST,20,3,2.34,17.25,30,9,0,0,701869,0.667,"DCO_TUBE, 0.625 X .065 S30403",$59.42 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53218,   458415-22,TUBE 0.625 X .065 X 08.498 SST,10,2,0,0.02,0.02,5,32,5,701869,0.769,"DCO_TUBE, 0.625 X .065 S30403",$103.21 ,14,0,3,8.2,2.73,5000,0.72,2.8,0,-0.01,0.01,0.01,0,LNKA,LNKB
53613,   458415-22,TUBE 0.625 X .065 X 08.498 SST,20,3,2.34,23,40,5,32,5,701869,0.769,"DCO_TUBE, 0.625 X .065 S30403",$103.21 ,14,0,3,8.2,2.73,25,144,2.8,7.11,6.55,0.56,0.56,7.11,LNKA,LNKB
54110,   458415-22,TUBE 0.625 X .065 X 08.498 SST,21,4,0,0.02,0.02,5,32,5,701869,0.769,"DCO_TUBE, 0.625 X .065 S30403",$103.21 ,14,0,3,8.2,2.73,500000,0.01,2.8,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   458417-22,TUBE 0.625 X .065 X 08.644 SST,5,2,0,0.02,0.02,2,0,0,701869,1,"DCO_TUBE, 0.625 X .065 S30403",$193.72 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458417-22,TUBE 0.625 X .065 X 08.644 SST,11,4,0,0.02,0.02,2,0,0,701869,1,"DCO_TUBE, 0.625 X .065 S30403",$193.72 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458417-22,TUBE 0.625 X .065 X 08.644 SST,10,3,1.84,8.86,15.4,2,0,0,701869,1,"DCO_TUBE, 0.625 X .065 S30403",$193.72 ,0,0,3,0,0,64,55.44,0,0,0,0,0,0,LNKA,LNKB
53613,   458418-22,TUBE 0.625 X .065 X 08.784 SST,20,3,2.34,23,40,2,22,0,701869,0.769,"DCO_TUBE, 0.625 X .065 S30403",$245.75 ,2,0,3,5.64,1.88,25,144,1,2.42,2.34,0.08,0.08,2.42,LNKA,LNKB
53218,   458418-22,TUBE 0.625 X .065 X 08.784 SST,10,2,0,0.02,0.02,2,22,0,701869,0.769,"DCO_TUBE, 0.625 X .065 S30403",$245.75 ,2,0,3,5.64,1.88,5000,0.72,1,0,-0.01,0.01,0.01,0,LNKA,LNKB
54110,   458418-22,TUBE 0.625 X .065 X 08.784 SST,21,4,0,0.02,0.02,2,22,0,701869,0.769,"DCO_TUBE, 0.625 X .065 S30403",$245.75 ,2,0,3,5.64,1.88,500000,0.01,1,0,-0.01,0.01,0.01,0,LNKA,LNKB
54110,   458420-22,TUBE 0.625 X .065 X 08.956 SST,21,4,0,0.02,0.02,5,0,4,701869,0.8,"DCO_TUBE, 0.625 X .065 S30403",$102.36 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,   458420-22,TUBE 0.625 X .065 X 08.956 SST,10,2,0,0.02,0.02,5,0,4,701869,0.8,"DCO_TUBE, 0.625 X .065 S30403",$102.36 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53613,   458420-22,TUBE 0.625 X .065 X 08.956 SST,20,3,2.34,17.25,30,5,0,4,701869,0.8,"DCO_TUBE, 0.625 X .065 S30403",$102.36 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
54110,   458422-22,TUBE 0.625 X .065 X 09.649 SST,21,4,0,0.02,0.02,4,0,0,701869,0.833,"DCO_TUBE, 0.625 X .065 S30403",$127.31 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458422-22,TUBE 0.625 X .065 X 09.649 SST,20,3,2.34,23,40,4,0,0,701869,0.833,"DCO_TUBE, 0.625 X .065 S30403",$127.31 ,0,0,3,0,0,25,144,0,0,0,0,0,0,LNKA,LNKB
53218,   458422-22,TUBE 0.625 X .065 X 09.649 SST,10,2,0,0.02,0.02,4,0,0,701869,0.833,"DCO_TUBE, 0.625 X .065 S30403",$127.31 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54152,   009475-3S,TUBE 0.625 X .065 X 1.875 SSTL,11,4,0,0.02,0.02,22,0,0,701857,0.183,"TUBE, 0.625 X .065 S31603 SSTL",$23.13 ,1,0,4,0,0,500000,0.01,0.05,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   009475-3S,TUBE 0.625 X .065 X 1.875 SSTL,10,2,0,0.02,0.02,22,0,0,701857,0.183,"TUBE, 0.625 X .065 S31603 SSTL",$23.13 ,1,0,4,0,0,5000,0.72,0.05,0,-0.01,0.01,0.01,0,LNKA,LNKB
54152,   009475-3S,TUBE 0.625 X .065 X 1.875 SSTL,21,4,0,0.02,0.02,22,0,0,701857,0.183,"TUBE, 0.625 X .065 S31603 SSTL",$23.13 ,1,0,4,0,0,500000,0.01,0.05,0,-0.01,0.01,0.01,0,LNKA,LNKB
53610,   009475-3S,TUBE 0.625 X .065 X 1.875 SSTL,20,3,1.84,11.5,20,22,0,0,701857,0.183,"TUBE, 0.625 X .065 S31603 SSTL",$23.13 ,1,0,4,0,0,50,72,0.05,0.11,0.09,0.02,0.02,0.11,LNKA,LNKB
54110,   458424-22,TUBE 0.625 X .065 X 10.314 SST,21,4,0,0.02,0.02,2,0,0,701869,0.923,"DCO_TUBE, 0.625 X .065 S30403",$246.57 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,   458424-22,TUBE 0.625 X .065 X 10.314 SST,10,2,0,0.02,0.02,2,0,0,701869,0.923,"DCO_TUBE, 0.625 X .065 S30403",$246.57 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53613,   458424-22,TUBE 0.625 X .065 X 10.314 SST,20,3,2.34,23,40,2,0,0,701869,0.923,"DCO_TUBE, 0.625 X .065 S30403",$246.57 ,0,0,3,0,0,25,144,0,0,0,0,0,0,LNKA,LNKB
53218,   458429-22,TUBE 0.625 X .065 X 15.457 SST,10,2,0,0.02,0.02,1,0,0,701869,1.333,"DCO_TUBE, 0.625 X .065 S30403",$486.31 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458429-22,TUBE 0.625 X .065 X 15.457 SST,21,4,0,0.02,0.02,1,0,0,701869,1.333,"DCO_TUBE, 0.625 X .065 S30403",$486.31 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458429-22,TUBE 0.625 X .065 X 15.457 SST,20,3,2.34,23,40,1,0,0,701869,1.333,"DCO_TUBE, 0.625 X .065 S30403",$486.31 ,0,0,3,0,0,25,144,0,0,0,0,0,0,LNKA,LNKB
53218,   458425-22,TUBE 0.625 X .065 X 17.314 SST,10,2,0,0.02,0.02,1,0,0,701869,1.667,"DCO_TUBE, 0.625 X .065 S30403",$488.08 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458425-22,TUBE 0.625 X .065 X 17.314 SST,21,4,0,0.02,0.02,1,0,0,701869,1.667,"DCO_TUBE, 0.625 X .065 S30403",$488.08 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458425-22,TUBE 0.625 X .065 X 17.314 SST,20,3,2.34,23,40,1,0,0,701869,1.667,"DCO_TUBE, 0.625 X .065 S30403",$488.08 ,0,0,3,0,0,25,144,0,0,0,0,0,0,LNKA,LNKB
54110,   458426-22,TUBE 0.625 X .065 X 19.786 SST,21,4,0,0.02,0.02,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458426-22,TUBE 0.625 X .065 X 19.786 SST,20,3,2.34,17.25,30,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53218,   458426-22,TUBE 0.625 X .065 X 19.786 SST,10,2,0,0.02,0.02,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53218,   458427-22,TUBE 0.625 X .065 X 20.444 SST,10,2,0,0.02,0.02,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458427-22,TUBE 0.625 X .065 X 20.444 SST,21,4,0,0.02,0.02,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458427-22,TUBE 0.625 X .065 X 20.444 SST,20,3,2.34,17.25,30,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53218,   458428-22,TUBE 0.625 X .065 X 21.256 SST,10,2,0,0.02,0.02,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458428-22,TUBE 0.625 X .065 X 21.256 SST,21,4,0,0.02,0.02,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458428-22,TUBE 0.625 X .065 X 21.256 SST,20,3,2.34,17.25,30,1,0,0,701869,2,"DCO_TUBE, 0.625 X .065 S30403",$488.84 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
54152,   001337-58S,TUBE 0.625 X 0.065 X 2.313 SST,21,4,0,0.02,0.02,22,0,0,701857,0.207,"TUBE, 0.625 X .065 S31603 SSTL",$23.66 ,1,0,4,0,0,500000,0.01,0.05,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   001337-58S,TUBE 0.625 X 0.065 X 2.313 SST,10,2,0,0.02,0.02,22,0,0,701857,0.207,"TUBE, 0.625 X .065 S31603 SSTL",$23.66 ,1,0,4,0,0,5000,0.72,0.05,0,-0.01,0.01,0.01,0,LNKA,LNKB
53610,   001337-58S,TUBE 0.625 X 0.065 X 2.313 SST,20,3,1.84,11.5,20,22,0,0,701857,0.207,"TUBE, 0.625 X .065 S31603 SSTL",$23.66 ,1,0,4,0,0,50,72,0.05,0.11,0.09,0.02,0.02,0.11,LNKA,LNKB
54152,   001337-58S,TUBE 0.625 X 0.065 X 2.313 SST,11,4,0,0.02,0.02,22,0,0,701857,0.207,"TUBE, 0.625 X .065 S31603 SSTL",$23.66 ,1,0,4,0,0,500000,0.01,0.05,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   458431-22,TUBE 0.813 X .065 X 05.171 SST,10,2,0,0.02,0.02,2,0,1,701873,0.462,"TUBE 0.813,0.065 S30403   SSTL",$141.82 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458431-22,TUBE 0.813 X .065 X 05.171 SST,21,4,0,0.02,0.02,2,0,1,701873,0.462,"TUBE 0.813,0.065 S30403   SSTL",$141.82 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458431-22,TUBE 0.813 X .065 X 05.171 SST,20,3,1.34,14.38,25,2,0,1,701873,0.462,"TUBE 0.813,0.065 S30403   SSTL",$141.82 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
54110,   458433-22,TUBE 0.813 X .065 X 05.302 SST,11,4,0,0.02,0.02,12,17,9,701873,0.48,"TUBE 0.813,0.065 S30403   SSTL",$28.58 ,8,0,3,2.72,0.91,500000,0.01,0.67,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   458433-22,TUBE 0.813 X .065 X 05.302 SST,5,2,0,0.02,0.02,12,17,9,701873,0.48,"TUBE 0.813,0.065 S30403   SSTL",$28.58 ,8,0,3,2.72,0.91,5000,0.72,0.67,0,-0.01,0.01,0.01,0,LNKA,LNKB
53613,   458433-22,TUBE 0.813 X .065 X 05.302 SST,10,3,1.34,14.38,25,12,17,9,701873,0.48,"TUBE 0.813,0.065 S30403   SSTL",$28.58 ,8,0,3,2.72,0.91,40,90,0.67,1.1,0.9,0.2,0.2,1.1,LNKA,LNKB
54110,   458434-22,TUBE 0.813 X .065 X 05.318 SST,11,4,0,0.02,0.02,14,0,32,701873,0.48,"TUBE 0.813,0.065 S30403   SSTL",$25.34 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458434-22,TUBE 0.813 X .065 X 05.318 SST,10,3,1.34,14.38,25,14,0,32,701873,0.48,"TUBE 0.813,0.065 S30403   SSTL",$25.34 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
53218,   458434-22,TUBE 0.813 X .065 X 05.318 SST,5,2,0,0.02,0.02,14,0,32,701873,0.48,"TUBE 0.813,0.065 S30403   SSTL",$25.34 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458436-22,TUBE 0.813 X .065 X 05.818 SST,11,4,0,0.02,0.02,5,0,0,701873,0.522,"TUBE 0.813,0.065 S30403   SSTL",$60.61 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458436-22,TUBE 0.813 X .065 X 05.818 SST,10,3,1.34,14.38,25,5,0,0,701873,0.522,"TUBE 0.813,0.065 S30403   SSTL",$60.61 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
53218,   458436-22,TUBE 0.813 X .065 X 05.818 SST,5,2,0,0.02,0.02,5,0,0,701873,0.522,"TUBE 0.813,0.065 S30403   SSTL",$60.61 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53613,   458437-22,TUBE 0.813 X .065 X 08.937 SST,20,3,1.34,14.38,25,9,0,0,701873,0.769,"TUBE 0.813,0.065 S30403   SSTL",$38.14 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
53218,   458437-22,TUBE 0.813 X .065 X 08.937 SST,10,2,0,0.02,0.02,9,0,0,701873,0.769,"TUBE 0.813,0.065 S30403   SSTL",$38.14 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458437-22,TUBE 0.813 X .065 X 08.937 SST,21,4,0,0.02,0.02,9,0,0,701873,0.769,"TUBE 0.813,0.065 S30403   SSTL",$38.14 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54110,   458438-22,TUBE 0.813 X .065 X 15.437 SST,21,4,0,0.02,0.02,1,0,0,701873,1.429,"TUBE 0.813,0.065 S30403   SSTL",$284.56 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,   458438-22,TUBE 0.813 X .065 X 15.437 SST,10,2,0,0.02,0.02,1,0,0,701873,1.429,"TUBE 0.813,0.065 S30403   SSTL",$284.56 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53613,   458438-22,TUBE 0.813 X .065 X 15.437 SST,20,3,1.34,14.38,25,1,0,0,701873,1.429,"TUBE 0.813,0.065 S30403   SSTL",$284.56 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
54110,   458439-22,TUBE 0.813 X .065 X 17.402 SST,21,4,0,0.02,0.02,1,0,0,701873,1.714,"TUBE 0.813,0.065 S30403   SSTL",$286.54 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,   458439-22,TUBE 0.813 X .065 X 17.402 SST,10,2,0,0.02,0.02,1,0,0,701873,1.714,"TUBE 0.813,0.065 S30403   SSTL",$286.54 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53613,   458439-22,TUBE 0.813 X .065 X 17.402 SST,20,3,1.34,14.38,25,1,0,0,701873,1.714,"TUBE 0.813,0.065 S30403   SSTL",$286.54 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
53218,   458440-22,TUBE 0.813 X .065 X 17.947 SST,10,2,0,0.02,0.02,5,0,0,701873,1.714,"TUBE 0.813,0.065 S30403   SSTL",$68.88 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,   458440-22,TUBE 0.813 X .065 X 17.947 SST,21,4,0,0.02,0.02,5,0,0,701873,1.714,"TUBE 0.813,0.065 S30403   SSTL",$68.88 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53613,   458440-22,TUBE 0.813 X .065 X 17.947 SST,20,3,1.34,14.38,25,5,0,0,701873,1.714,"TUBE 0.813,0.065 S30403   SSTL",$68.88 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
